blueWins,blueKillDiff,blueDeathDiff,blueAssistsDiff,blueWardPlacedDiff,blueWardDestroyedDiff,blueAvgLvlDiff,blueTowerDestroyedDiff,blueCSPerMinDiff,dragTeam,heraldTeam,fbTeam
1,2,-2,5,-27,1,0.2,0,8.5,0,0,1
0,-3,3,-7,4,1,-0.8,0,-4.5,1,0,1
1,-2,2,-1,-21,5,0.2,0,4.7,-1,1,1
0,0,0,-4,2,-1,-0.6,0,-3.8,0,0,1
0,-1,1,-1,0,-3,0.2,0,1.4,-1,0,1
1,0,0,-8,-7,2,-0.2,-1,-0.4,-1,1,1
1,2,-2,6,42,-1,0.6,0,-2.4,1,0,-1
1,3,-3,5,2,4,0.4,0,2.1,-1,0,1
0,3,-3,3,3,2,0,0,-1.8,0,0,1
1,1,-1,0,1,2,0.2,0,-0.7,1,0,-1
1,5,-5,4,-2,2,1,0,6.5,0,0,1
1,0,0,6,22,-1,0,1,0.3,1,1,-1
0,-3,3,-1,-20,-2,-0.2,0,-4.2,-1,0,-1
0,-5,5,-5,3,-2,-0.4,0,-3.3,-1,1,-1
0,6,-6,10,-38,-1,0.8,0,5.7,0,0,1
1,4,-4,9,-36,-1,0.2,0,1.6,-1,0,-1
1,-3,3,-5,-4,0,-0.2,0,2.9,-1,0,-1
0,-3,3,0,-6,-1,-0.6,-1,-0.6,1,-1,-1
0,-3,3,-2,23,2,0.2,-1,-0.9,-1,-1,-1
0,0,0,-1,3,-5,0,0,-0.2,-1,0,1
0,2,-2,6,0,0,0.4,0,0.9,-1,0,-1
1,1,-1,-2,-55,-4,0,0,2.1,1,0,-1
1,6,-6,4,-18,1,0.8,0,4.5,1,0,1
0,-1,1,-8,-4,0,-0.4,0,-0.5,-1,0,1
1,4,-4,3,-4,1,0.2,0,1.1,1,0,-1
0,1,-1,1,-8,1,-0.2,0,0.3,-1,1,1
1,5,-5,3,-24,0,0.4,0,6.1,0,0,1
0,0,0,-2,0,1,0.2,0,3.8,-1,-1,-1
1,4,-4,5,46,13,0.2,0,0.8,0,0,1
1,7,-7,6,2,1,1,0,4.3,1,0,1
0,-5,5,-2,0,0,0,0,0.2,-1,1,-1
1,3,-3,10,37,1,0,0,0.8,1,1,-1
1,-4,4,-9,21,0,-0.2,-1,3.6,-1,1,-1
0,4,-4,-1,3,-1,1,0,3.9,1,0,1
0,1,-1,0,-106,2,0.4,0,6.1,-1,-1,1
0,0,0,1,15,3,-0.2,-1,-0.2,1,-1,1
1,-2,2,-1,-7,-1,0,0,-2.8,1,-1,-1
0,-4,4,-5,6,0,0,0,2.7,1,0,-1
1,9,-9,11,1,0,0.8,0,1.4,0,1,1
1,-2,2,-2,23,0,0,0,-1.4,1,0,1
0,-7,7,-8,17,4,-0.4,0,-5.2,0,0,-1
0,0,0,5,-2,1,-0.2,0,0.7,0,0,-1
1,11,-11,12,-3,3,1,1,8.6,0,0,1
1,0,0,-1,1,2,0.4,0,2.9,1,0,-1
1,7,-7,12,-5,3,0.4,0,0.5,-1,1,-1
1,-3,3,-2,1,1,0,0,0.8,0,0,-1
0,-1,1,-4,-1,-1,0.2,0,1.1,0,1,-1
0,-3,3,-3,-57,2,-0.2,0,4.4,-1,0,-1
0,-2,2,4,20,-3,0,0,-4.3,1,0,-1
1,2,-2,5,-1,-1,0.2,0,0.1,-1,1,1
1,-4,4,0,-3,-2,0,0,-2.7,1,0,-1
1,0,0,0,3,1,0.2,0,0.1,0,0,-1
1,-1,1,-7,1,2,0.4,0,3.1,1,0,1
1,8,-8,10,2,2,0.2,0,-1.3,1,0,1
1,3,-3,5,-4,6,0.2,0,4,0,0,-1
0,-2,2,-10,4,0,-0.2,0,1.9,-1,-1,-1
1,4,-4,2,-3,0,0.6,0,6.1,-1,1,-1
1,3,-3,0,-23,1,0.8,0,3.3,0,1,-1
1,0,0,4,1,-1,0,0,-0.1,-1,0,-1
1,3,-3,4,21,4,0.4,0,0.1,1,-1,1
0,-3,3,-2,5,0,-0.2,0,-3,-1,1,-1
1,0,0,-2,1,-2,-0.2,0,-1.9,1,0,1
0,1,-1,1,2,2,0,0,-2.6,-1,0,1
1,6,-6,5,3,1,0.8,0,3.9,1,0,1
1,10,-10,10,0,1,0.8,1,-0.9,1,0,1
1,5,-5,4,-112,0,0.8,0,3.6,0,0,1
1,-3,3,-2,2,-2,-0.4,-1,-5.9,0,1,-1
0,-5,5,-7,91,0,-0.4,0,-2.2,-1,0,-1
0,-1,1,1,3,-2,-0.4,0,-3,-1,-1,1
1,-3,3,-7,8,-1,-0.4,0,-3.2,1,1,1
0,0,0,-1,45,-1,0.2,0,0,-1,0,1
0,-1,1,4,5,-3,0,0,5.4,-1,0,1
0,-13,13,-17,-1,-5,-0.8,0,-2.6,-1,0,-1
0,-8,8,-7,-20,19,-1.4,0,-7.5,-1,0,-1
0,-1,1,-1,-2,14,0,0,-0.1,0,0,1
1,-1,1,-3,7,-4,0,0,-2.8,-1,0,-1
0,3,-3,-1,10,0,0.4,0,2.8,0,1,-1
0,-5,5,-11,-4,1,-0.4,0,0.5,-1,1,-1
1,7,-7,5,-28,0,1,0,5,1,0,1
1,6,-6,2,8,1,0.2,1,-0.1,-1,1,-1
0,-2,2,-1,-26,0,-0.8,0,-3.7,-1,0,-1
1,2,-2,3,-154,3,0.2,0,2.6,0,0,-1
1,3,-3,0,-24,-1,0.6,0,5.5,1,0,1
1,-4,4,0,-30,-5,-0.8,0,-5.3,0,0,-1
1,9,-9,5,-2,2,0.6,0,0.3,1,-1,-1
1,-3,3,-4,-12,3,-0.2,0,-1.5,1,0,-1
0,-5,5,-8,22,-1,-0.4,0,0,-1,1,-1
1,3,-3,0,6,0,0.2,0,-0.2,1,0,1
1,-3,3,-3,5,1,0.2,0,3.2,0,0,-1
1,8,-8,11,3,3,0.6,1,3.8,1,-1,1
0,6,-6,4,-1,4,0.6,0,0.6,1,1,1
0,-5,5,-2,-2,1,-0.2,-1,-3.8,1,0,-1
0,1,-1,2,66,-2,0.2,0,-0.4,-1,1,1
0,-4,4,-2,-1,0,-0.2,0,2.2,0,-1,-1
1,6,-6,8,-2,0,0.8,0,6.4,1,0,1
1,7,-7,9,5,0,0.6,0,3.5,1,1,1
1,1,-1,-1,1,-1,-0.4,0,0.9,-1,0,1
0,5,-5,2,-1,3,0.4,0,2,-1,1,-1
1,5,-5,7,-4,3,0.2,0,1.9,1,0,1
0,-1,1,-3,3,-2,0.2,0,-0.3,1,0,-1
1,5,-5,10,39,1,0.4,0,1,1,0,1
1,1,-1,4,17,-1,0,0,3.7,-1,-1,1
0,-5,5,-3,-27,2,0,0,4.2,1,1,-1
0,-2,2,-5,-25,-4,-0.6,0,-3.6,-1,1,-1
0,1,-1,4,-4,-1,0,0,-0.8,1,1,1
0,0,0,1,-4,2,0,0,-1.2,-1,-1,1
0,-5,5,-7,-2,0,-0.2,0,-0.1,0,-1,-1
0,-2,2,-8,-6,-1,-0.8,0,-6.8,-1,0,-1
1,-1,1,-4,3,-1,-0.2,0,2.8,1,0,1
0,-3,3,-2,-6,4,0,0,-1.3,-1,-1,-1
0,5,-5,5,-2,1,0,0,-4.9,1,0,1
0,-1,1,-1,0,1,0.2,0,-1.1,1,0,-1
1,1,-1,4,2,0,-0.2,0,0.1,1,1,1
0,-8,8,-10,2,-1,-1.2,0,-3.4,-1,0,-1
0,2,-2,-5,-30,1,0.6,0,3.9,1,0,1
0,1,-1,2,-7,3,0,0,0.8,-1,0,1
1,-3,3,-5,27,-1,0.2,0,0.6,-1,0,-1
1,0,0,-6,2,-2,0.4,0,0.1,1,1,-1
1,5,-5,6,1,1,0,0,0.6,-1,0,1
1,4,-4,4,64,2,0.4,0,-3,1,1,1
1,1,-1,1,2,-3,-0.2,0,-2.4,0,0,1
1,-1,1,0,0,-2,-0.8,0,-9,-1,0,1
0,0,0,3,-5,-1,-0.6,0,0.7,-1,1,1
1,2,-2,-2,0,-1,-0.2,0,4.2,1,0,-1
1,1,-1,2,-2,3,0.2,0,2.8,-1,-1,-1
0,-9,9,-11,-4,-1,-1,0,-5.8,0,-1,-1
0,-6,6,-5,2,-2,-0.6,0,-3.1,-1,0,-1
1,2,-2,0,-27,0,-0.2,0,2.2,1,0,1
1,-1,1,-2,-1,2,-0.6,0,-0.7,1,-1,1
1,5,-5,3,3,-1,0.4,0,1.3,-1,1,1
0,-1,1,-2,0,0,-0.6,0,-0.2,1,1,1
1,0,0,-2,-150,2,0.2,0,1.6,-1,1,1
0,-7,7,-7,1,2,-1,0,-5.4,-1,0,-1
1,7,-7,3,1,0,1,0,2.8,1,0,1
0,-3,3,-2,3,2,-0.6,0,-3.3,1,0,1
1,4,-4,3,-24,1,0,0,0.7,1,0,1
0,-5,5,-12,-24,-3,-0.6,0,-0.6,0,0,1
1,3,-3,9,-3,3,0.2,0,2.3,1,0,1
0,-2,2,-1,1,-3,-0.2,0,2.8,1,-1,1
1,1,-1,-1,-12,2,0,0,2,0,0,1
0,-2,2,-2,58,1,0.2,0,1.2,-1,0,1
0,-1,1,1,-6,-1,-0.2,0,-0.6,-1,0,-1
1,-2,2,-2,-38,-4,0,0,0.8,0,-1,1
0,-4,4,-1,-23,0,-1,0,-3.3,-1,0,-1
0,3,-3,9,7,-3,-0.2,0,-5,1,0,1
0,0,0,-1,4,-1,0,0,-4.4,0,0,-1
0,-4,4,-9,-5,-3,-0.4,-1,-9,-1,-1,-1
0,0,0,-5,92,-3,-0.2,0,1.3,-1,1,1
0,-6,6,-8,-46,1,-0.2,0,0.2,0,0,-1
0,-1,1,-1,0,1,0,0,-3,-1,0,-1
1,12,-12,16,9,0,0.4,0,6.7,1,1,1
1,2,-2,7,3,3,-0.2,0,2.7,1,0,-1
1,-2,2,-4,0,-2,0,1,3.7,-1,1,-1
1,3,-3,-2,3,-1,0.4,0,-3.3,1,0,-1
0,-4,4,-2,0,0,-0.6,-1,-6.2,-1,-1,-1
1,11,-11,14,-1,0,1,1,4.9,1,0,1
1,4,-4,1,-49,12,0.2,0,-1.5,-1,0,1
1,-4,4,-7,-3,-1,-0.8,0,-3,1,-1,-1
1,2,-2,4,9,0,0.2,0,-4.2,1,1,-1
0,-1,1,0,0,2,-0.6,-1,0.4,1,0,1
0,-5,5,-4,-19,2,-1,0,-5.3,-1,-1,-1
1,0,0,-2,2,0,0.4,0,-0.9,1,1,1
0,0,0,-2,1,0,0.2,0,-2.5,-1,0,-1
0,-3,3,-4,1,0,-0.2,0,-1.8,-1,0,1
0,0,0,4,-91,1,0,0,0,1,0,-1
1,2,-2,0,-3,-1,0.2,0,1.9,-1,0,1
1,4,-4,11,-2,1,0.4,0,-1.3,-1,0,-1
0,-5,5,-11,4,3,-0.4,0,-1.3,1,-1,-1
0,2,-2,3,-9,0,0.2,0,0.8,1,0,1
0,0,0,-4,6,1,0.4,0,-0.2,0,0,-1
1,3,-3,7,-28,14,0.4,0,-1.6,1,0,1
0,-2,2,-6,-4,-2,-0.2,0,-0.9,-1,0,1
1,-2,2,-5,-5,-1,-0.2,0,-1.7,0,0,1
0,-2,2,-4,0,0,-0.4,0,-2.4,-1,0,1
0,-7,7,-14,-36,0,-1,0,-0.8,0,1,-1
1,0,0,0,24,-3,0,0,-2.4,-1,0,-1
0,-4,4,-1,-32,-6,-0.2,0,-3.5,0,0,1
1,1,-1,2,-6,0,0.6,0,-1.7,1,0,-1
1,-3,3,1,5,5,-0.2,0,0.6,-1,0,-1
0,2,-2,-2,-29,2,0.2,0,-2.1,-1,0,1
1,3,-3,4,-22,1,0,0,1.9,1,0,-1
0,-4,4,-6,4,2,-0.6,0,-4.2,-1,0,-1
1,1,-1,3,-5,0,-0.4,0,-1.3,1,0,1
1,4,-4,2,57,1,-0.2,0,-0.5,1,0,1
0,-6,6,-6,73,0,-1.2,0,1.7,-1,0,-1
0,-1,1,-1,-31,2,-0.2,0,2.1,-1,-1,-1
0,-7,7,-4,20,1,-1.2,-1,-6.7,1,-1,-1
0,-1,1,-5,-8,2,0,0,-2.6,-1,-1,1
1,-3,3,-4,0,-3,-0.8,0,-3.6,0,0,-1
1,6,-6,2,1,1,0,0,-0.7,1,0,1
1,-1,1,4,-1,3,-0.4,0,-7.3,-1,0,-1
1,-2,2,-2,-1,-5,-0.6,0,-4.9,-1,0,-1
1,8,-8,7,-1,1,0.4,0,2.7,0,0,1
1,-4,4,4,1,-3,-0.2,0,-3.8,-1,1,1
1,2,-2,1,0,3,0.2,0,6.9,1,1,1
0,-2,2,-3,-101,-2,-0.6,0,-7.4,-1,0,1
1,-3,3,1,-3,-1,-0.2,0,-5.9,-1,0,-1
0,0,0,1,1,-2,0.2,0,-1.7,-1,0,-1
0,-3,3,-5,80,-2,-0.4,0,-3.1,1,0,1
1,-2,2,-2,8,3,-0.2,0,-0.3,1,0,-1
0,-4,4,-5,3,1,-0.6,0,-6,1,0,-1
0,-10,10,-11,-2,-1,-1.4,0,-7.6,-1,0,1
0,4,-4,2,-6,1,0.4,0,0.5,-1,-1,1
0,-2,2,-2,-92,3,0,0,0.8,-1,0,1
0,-1,1,-3,-1,2,-0.2,0,1,-1,0,1
1,-5,5,-6,0,0,-0.2,0,4.6,-1,0,1
1,5,-5,14,55,0,0.2,0,4,1,-1,-1
0,-1,1,-6,-2,0,0,0,1.2,-1,0,1
1,5,-5,2,3,1,0.4,0,1.8,-1,0,1
1,5,-5,-2,3,-1,0.6,0,6.8,-1,1,-1
0,-1,1,2,-18,-1,-0.4,0,-1.3,-1,-1,-1
0,2,-2,-2,-38,2,0.2,0,-5.1,0,0,1
1,-4,4,-6,20,1,0,0,0,-1,0,-1
0,1,-1,0,-40,-1,0.2,0,0.6,-1,0,1
1,-3,3,-7,26,-1,0.2,0,-0.7,-1,-1,-1
1,-2,2,-2,0,-1,-0.2,0,0.4,-1,0,-1
1,3,-3,-1,-26,3,0.4,0,2.6,-1,1,-1
1,-1,1,-3,0,0,-0.2,0,0.1,1,0,-1
0,2,-2,9,3,0,-0.2,0,-0.6,1,-1,1
0,-6,6,-10,-1,-1,-0.2,-1,-3.1,-1,-1,-1
1,4,-4,1,-39,1,0.8,0,2.4,-1,1,1
0,-6,6,-10,-6,1,-0.8,-1,-0.4,-1,-1,1
0,-3,3,-6,-77,1,0.2,0,-2,1,0,1
1,4,-4,4,16,3,0.4,0,0.3,0,0,1
0,-2,2,0,-5,2,-0.8,0,-1.3,-1,0,1
0,-2,2,0,-1,-2,0,0,-2.9,1,0,-1
0,-1,1,0,8,-3,0,0,0.8,0,0,-1
0,1,-1,-2,22,-2,0,0,3.3,1,0,-1
0,-6,6,-5,-3,0,-0.4,0,-1.3,0,0,1
0,-1,1,1,22,-1,-0.4,0,-6.3,0,0,1
0,-3,3,-6,21,1,0.2,0,3.5,-1,0,-1
1,1,-1,-2,-37,-3,-0.2,0,-0.4,1,0,1
0,4,-4,9,-3,1,-0.2,0,-2.3,0,0,-1
1,0,0,5,-10,4,-0.2,-1,-3,1,-1,-1
1,2,-2,-1,-9,-1,0.2,0,2.3,0,0,1
0,3,-3,4,19,1,0,0,-0.6,0,0,1
0,-5,5,-6,1,-1,-1,0,-2.6,-1,0,1
0,3,-3,-1,-2,-2,0.2,0,-0.7,-1,0,1
1,2,-2,4,-90,3,0.6,1,-0.8,0,1,1
0,6,-6,13,2,1,0.4,0,2.3,1,1,1
0,-5,5,-7,23,-1,-0.4,0,-1.3,0,0,-1
1,-3,3,-2,173,2,0.4,0,-1.8,0,0,-1
1,5,-5,5,-9,-1,0.8,0,1.7,0,0,1
1,3,-3,0,1,1,0.4,0,5.4,-1,1,1
0,-2,2,-3,-65,2,0,0,-0.8,-1,0,-1
1,0,0,-9,13,-2,0.2,0,2.8,0,-1,1
1,-2,2,-5,1,-1,0,1,-1.6,-1,1,1
0,-6,6,-6,1,1,-0.4,-2,-7.2,-1,1,-1
1,-2,2,-1,1,-3,-0.4,0,-2.1,1,0,1
1,6,-6,7,-21,0,0,0,-5.8,-1,0,1
1,1,-1,4,-20,6,0.2,0,1.6,-1,0,1
1,5,-5,9,-3,2,1.2,0,1.7,0,1,-1
0,-5,5,-3,2,-1,-0.8,0,-2,-1,1,1
0,-2,2,-5,9,-2,-0.2,0,-3.4,0,-1,1
0,-2,2,0,6,-4,0.2,0,-0.6,-1,0,-1
0,-2,2,0,-28,-3,0,0,-0.6,0,0,-1
0,2,-2,-3,1,2,0.4,0,0.2,-1,0,-1
1,1,-1,1,-3,4,-0.2,0,-2.3,-1,1,1
0,0,0,-3,-5,2,0.6,0,2.4,0,1,-1
1,-2,2,0,-1,4,0,1,5.5,0,-1,1
0,-2,2,-3,1,-2,-0.2,0,-0.8,-1,0,1
0,-6,6,-8,34,1,-1.2,0,0.4,-1,-1,-1
1,-2,2,0,3,-3,0,1,0,0,0,-1
0,-7,7,-11,-6,-1,-0.2,0,1.1,-1,0,-1
1,2,-2,0,2,-4,-0.2,0,-1.7,-1,0,-1
1,2,-2,5,-22,-2,0,0,1.1,0,0,1
1,3,-3,1,-1,1,0.8,0,7,0,1,1
0,0,0,0,-16,14,-0.4,0,-6.8,1,0,-1
1,2,-2,9,26,2,0.4,0,3.7,0,1,1
0,3,-3,4,1,3,0.4,0,2,-1,-1,1
1,3,-3,1,0,1,0.2,0,-1.5,0,0,-1
1,6,-6,4,-3,-1,0.2,0,-1.9,0,-1,1
1,3,-3,9,2,-2,0,0,0,-1,1,1
1,0,0,-2,-1,2,0,0,1,-1,0,1
0,0,0,2,-71,3,0,0,-0.5,1,0,-1
1,3,-3,4,1,2,0.2,0,3.5,1,0,1
1,0,0,-3,-4,-1,0.4,0,3,0,0,-1
1,1,-1,0,2,1,0.4,0,5.2,-1,1,1
1,8,-8,10,-28,1,0.6,0,2.2,-1,0,1
0,-4,4,-5,-69,3,-0.4,0,-0.2,1,0,-1
1,0,0,3,1,1,-0.4,0,-1.5,-1,0,-1
1,10,-10,14,46,1,0.8,1,5.4,1,1,1
0,5,-5,4,-43,-1,0.4,0,0.6,-1,0,1
1,8,-8,7,10,6,0.4,0,5,1,1,1
0,1,-1,1,3,-1,0,0,-1,-1,0,-1
1,1,-1,1,3,2,0.6,0,6.4,0,0,-1
0,4,-4,6,-1,-3,0.2,0,2.6,-1,1,1
1,6,-6,6,5,1,0.4,0,1.5,1,1,1
1,0,0,-4,-4,3,0.4,0,2.4,0,0,-1
0,-1,1,-11,-3,0,-0.2,0,1.7,-1,0,1
1,4,-4,10,-2,4,0.6,0,-1,0,0,-1
1,0,0,6,-4,3,0,0,4.7,0,-1,1
0,-2,2,-3,-5,-2,0,-1,-0.7,-1,-1,1
0,1,-1,-5,0,-2,0,0,4.6,1,-1,1
0,-2,2,-1,-8,0,-0.6,-1,-3.3,-1,0,-1
1,-4,4,-4,-2,1,-0.2,0,-2.2,1,0,-1
0,4,-4,14,0,-3,0.4,0,1,1,0,1
0,2,-2,6,-38,0,0.4,0,2.3,-1,0,1
1,0,0,-3,-2,0,-0.2,0,-1.9,1,1,1
1,6,-6,5,0,2,0.6,0,5.7,-1,0,-1
0,-4,4,-9,-1,2,-0.4,0,-3.6,-1,0,-1
1,-5,5,-11,-2,2,0,0,4.2,-1,0,-1
0,0,0,2,4,1,-0.2,0,0.8,1,0,-1
1,-5,5,-5,3,0,-0.2,0,-2.8,-1,1,-1
0,-3,3,-4,-1,-1,-0.2,0,1.9,-1,0,-1
0,-1,1,2,-3,3,-0.2,0,-1.7,-1,1,1
0,0,0,1,-36,-1,-0.4,0,-0.7,1,0,1
0,3,-3,3,-4,5,0,0,0.5,-1,0,1
1,5,-5,1,-4,3,0.4,0,-2.3,0,0,-1
1,8,-8,11,0,-1,1,1,4,1,0,1
0,-6,6,-2,-13,3,-0.8,0,-3.8,0,0,-1
0,-5,5,-7,-6,0,-0.4,0,-1.7,-1,0,-1
1,4,-4,3,3,-4,0.4,0,-1.5,-1,-1,1
1,3,-3,0,0,0,0.2,0,-0.7,0,0,-1
0,-1,1,0,-79,1,-0.6,0,-4.5,-1,1,1
1,2,-2,2,11,-1,-0.2,0,0.9,-1,0,1
0,2,-2,4,1,1,0.2,0,-0.5,1,1,1
0,3,-3,8,4,3,-0.2,0,2.4,1,-1,1
0,2,-2,2,21,2,0.4,0,5.2,1,0,1
0,2,-2,-1,0,2,0.2,0,2.1,0,0,-1
1,4,-4,3,-31,7,0.2,0,-0.1,-1,1,1
0,-1,1,2,-83,-1,0,0,-1.7,-1,0,1
1,1,-1,-2,-6,0,0.2,0,2.3,1,-1,1
1,1,-1,1,3,3,0.2,0,-2.4,0,0,1
1,2,-2,3,3,3,-0.2,0,-3.7,0,0,-1
0,-2,2,-1,20,0,-0.4,0,-4.2,-1,0,1
1,4,-4,5,0,1,0.2,0,2.5,1,0,-1
0,1,-1,4,29,0,0.2,0,2.6,0,0,-1
0,-2,2,-2,1,-1,-0.2,0,-1.2,-1,1,-1
1,4,-4,0,-24,3,1.2,0,5.7,-1,-1,-1
1,1,-1,3,1,1,0,0,0,-1,0,-1
1,0,0,0,2,-2,-0.2,0,-2.2,1,0,1
1,-3,3,-1,-27,8,-1,0,-5.9,1,1,-1
1,11,-11,12,9,0,2.4,4,10.3,0,0,1
0,0,0,-1,-3,-3,-0.2,0,-1,-1,0,1
0,5,-5,6,-3,1,1,0,4.4,0,0,1
0,9,-9,8,-18,0,0.2,0,0.3,0,0,1
1,6,-6,6,3,0,0.2,0,0.3,1,0,1
1,6,-6,13,-2,3,0.2,0,-1.5,1,0,1
0,-1,1,2,21,0,0.2,0,-5.9,1,0,-1
0,-9,9,-12,70,1,-1,0,0.1,1,-1,1
1,5,-5,7,21,2,0.4,0,0.6,1,0,-1
1,4,-4,7,-7,1,0.4,0,2,1,0,-1
1,6,-6,12,-25,2,0.6,0,3.4,1,0,-1
0,-5,5,-7,3,-2,-0.6,0,0.2,-1,0,-1
0,5,-5,6,-42,3,0.4,0,-1.6,1,1,1
0,-2,2,0,19,0,0,0,0.9,0,0,-1
1,2,-2,-6,-1,2,-0.2,1,1.2,-1,1,-1
1,0,0,-7,-2,-2,0,0,2.5,1,0,1
1,1,-1,4,8,-5,0.2,0,0.2,1,-1,-1
1,-1,1,2,-2,1,-0.2,0,-1.4,-1,0,-1
1,-7,7,-13,-2,-1,0.2,0,0.5,0,0,-1
0,-1,1,-2,1,-1,-0.8,0,-4.2,-1,0,1
1,6,-6,5,2,-2,0.6,0,5.5,1,0,1
0,-4,4,-6,-30,0,-0.4,0,-0.5,0,-1,-1
0,-2,2,-7,2,-3,-0.2,0,-0.2,-1,0,-1
1,3,-3,3,29,0,0.4,0,2.4,1,0,1
0,-3,3,-8,0,-2,-0.2,0,-2.6,-1,0,1
1,2,-2,2,-66,2,0,0,-0.7,1,0,-1
1,-1,1,1,91,0,0.4,0,0,0,0,-1
0,5,-5,2,25,0,0.8,0,2.8,0,0,1
1,3,-3,3,2,1,0,0,4.1,1,0,1
0,-2,2,-2,1,1,-0.2,0,1.7,-1,-1,-1
1,0,0,1,11,0,0,0,-1.4,0,0,-1
1,2,-2,3,-22,0,-0.2,0,-2.8,1,-1,1
1,2,-2,1,1,-2,0,0,-2.1,1,0,-1
1,0,0,1,0,1,0.6,0,2.6,1,-1,1
1,-3,3,-6,2,0,-0.2,0,-2.5,0,0,1
1,-4,4,-4,1,0,-0.2,0,2.9,1,-1,1
0,-3,3,0,-71,-1,0,0,-4.5,-1,0,-1
0,-1,1,3,2,0,-0.4,0,-2.9,1,0,1
1,-2,2,4,-1,-4,-0.2,0,-2,1,0,1
1,6,-6,8,3,1,0.2,0,0.3,1,0,1
1,3,-3,5,-8,-3,0,0,1.2,1,-1,1
1,4,-4,0,17,-2,1.4,0,3.2,-1,1,-1
0,-1,1,-3,-1,-1,-0.2,0,-0.3,-1,1,-1
1,5,-5,4,5,0,0.4,0,3.6,1,0,-1
0,0,0,-2,7,-1,0.2,0,9.4,-1,-1,-1
1,7,-7,4,-3,1,1,0,5.4,1,1,1
1,1,-1,6,-5,3,-0.2,0,-3.7,1,0,-1
0,-1,1,-2,2,2,0.4,0,-0.5,-1,1,-1
1,5,-5,1,-111,4,0.4,0,2.2,-1,0,-1
1,2,-2,8,2,2,0,0,6.7,-1,-1,1
1,1,-1,-3,8,-2,0.4,0,4.3,-1,0,1
0,-4,4,2,-2,0,-0.6,0,-1,1,0,-1
0,-6,6,0,-55,-4,-0.8,0,-1,-1,0,-1
1,7,-7,5,50,-1,0.2,0,4.3,-1,0,1
0,-1,1,-1,0,4,0,0,-4.1,1,0,-1
0,-6,6,-7,1,-1,-0.6,0,-2.1,-1,0,-1
0,-6,6,-5,4,1,-1,0,-4.7,1,0,1
0,0,0,0,1,1,0,0,-0.4,-1,0,-1
0,3,-3,7,0,2,0.8,0,-0.3,-1,0,-1
1,6,-6,7,4,-1,0.4,1,5.5,1,-1,-1
0,-4,4,-5,-14,2,-0.2,0,0.5,0,0,1
1,7,-7,8,6,-2,0.6,0,1.7,1,0,-1
0,9,-9,7,-17,-3,0.4,0,-3.6,1,0,1
1,6,-6,2,1,1,0,0,1.1,1,0,1
1,6,-6,7,-2,2,0.4,0,2.4,1,-1,-1
1,3,-3,1,1,2,0,0,0.1,1,0,1
1,7,-7,10,5,-1,0.4,1,3,-1,0,-1
0,-6,6,-6,29,-4,-1,0,-5.1,-1,0,-1
0,2,-2,1,-32,23,0.4,0,1.8,-1,0,-1
0,2,-2,2,-1,-3,0.4,0,-2.4,-1,0,1
1,2,-2,6,0,1,-0.2,0,-1,1,1,1
1,4,-4,8,9,0,0.8,0,-1.2,1,1,-1
1,9,-9,13,-2,2,1,0,3.4,1,0,1
1,3,-3,12,-2,0,0.2,0,0.1,1,1,-1
1,2,-2,-1,5,-4,0.4,0,0.7,1,0,-1
0,-8,8,-10,2,1,-1,-1,-3.8,0,-1,-1
0,1,-1,2,12,-1,-0.4,0,-3,0,0,-1
1,5,-5,3,-2,2,0,0,4.4,0,0,1
1,1,-1,6,-16,0,0.2,0,2.1,-1,1,1
1,4,-4,7,30,2,0.4,0,3.9,1,0,-1
1,10,-10,11,-3,4,1.2,0,4.7,0,0,1
0,-1,1,0,1,-5,-0.2,0,0.2,-1,0,-1
1,-3,3,-4,1,-5,-0.2,0,2.8,-1,0,-1
0,-3,3,-1,-125,-2,-0.4,-1,-2.2,0,-1,1
1,3,-3,3,4,3,1,0,5.3,1,0,-1
1,9,-9,10,-197,-1,0.6,1,-0.2,1,-1,-1
0,-1,1,-4,-7,-2,0,0,-0.2,-1,0,1
0,2,-2,3,6,3,0.2,0,1,1,0,1
0,-7,7,-8,-3,0,-0.8,0,-2.7,-1,0,-1
0,-10,10,-9,-25,-1,-1,0,-6.7,-1,0,-1
1,2,-2,5,5,2,0.4,0,1.2,1,0,1
0,-5,5,-5,6,0,-0.2,0,5.6,-1,-1,1
1,-3,3,-2,-19,-2,-0.8,0,-1.5,-1,0,-1
1,7,-7,5,1,0,1,1,8.5,0,0,1
0,-5,5,-10,-156,-3,-0.2,0,0.4,-1,0,-1
1,-8,8,-10,-8,3,-0.6,0,2.9,0,0,-1
1,0,0,2,-22,2,-0.2,0,0.8,1,1,1
1,-5,5,-12,5,-2,-0.2,0,-1.2,-1,0,-1
0,-2,2,-1,1,-3,-0.6,0,-6.9,-1,0,-1
0,-1,1,-1,2,-6,-0.2,-1,0,1,1,-1
0,-6,6,-8,6,-6,-0.4,0,-1.7,0,0,1
0,-2,2,-6,-1,-3,-0.4,0,-0.9,1,0,-1
1,-1,1,-3,-8,0,0.4,0,-4.4,0,1,1
0,1,-1,1,-3,-4,0,0,-1.4,0,0,-1
0,-5,5,-6,-20,-5,-0.8,0,2.2,-1,0,1
0,1,-1,2,-1,-1,0.4,0,-1.3,1,1,1
1,0,0,-7,5,-2,0.2,0,3.4,1,0,-1
